currier_language,token,share
B,sheeay,4.305890458146745e-05
B,sheeckhy,8.61178091629349e-05
B,sheecthey,4.305890458146745e-05
B,sheed,0.0002583534274888047
B,sheedain,4.305890458146745e-05
B,sheedar,4.305890458146745e-05
B,sheedo,8.61178091629349e-05
B,sheedy,0.0035308301756803305
B,sheeeky,8.61178091629349e-05
B,sheeerl,4.305890458146745e-05
B,sheees,4.305890458146745e-05
B,sheeey,0.00021529452290733724
B,sheefy,4.305890458146745e-05
B,sheek,8.61178091629349e-05
B,sheekain,4.305890458146745e-05
B,sheekar,8.61178091629349e-05
B,sheekas,4.305890458146745e-05
B,sheekchy,0.00012917671374440234
B,sheekeey,8.61178091629349e-05
B,sheekey,4.305890458146745e-05
B,sheekly,4.305890458146745e-05
B,sheekshy,4.305890458146745e-05
B,sheeky,0.0005597657595590768
B,sheeo,0.00030141233207027214
B,sheeodaiin,4.305890458146745e-05
B,sheeodain,4.305890458146745e-05
B,sheeodar,8.61178091629349e-05
B,sheeodees,4.305890458146745e-05
B,sheeol,0.000387530141233207
B,sheeoldy,4.305890458146745e-05
B,sheeoly,4.305890458146745e-05
B,sheeor,8.61178091629349e-05
B,sheep,4.305890458146745e-05
B,sheepshey,4.305890458146745e-05
B,shees,0.0001722356183258698
B,sheet,0.00012917671374440234
B,sheetey,4.305890458146745e-05
B,sheety,0.00030141233207027214
B,sheey,0.0043489493627282124
B,shefchdy,8.61178091629349e-05
B,shefeeedy,4.305890458146745e-05
B,shefhedy,4.305890458146745e-05
B,shefshoro,4.305890458146745e-05
B,shek,0.0004305890458146745
B,shekaiiin,4.305890458146745e-05
B,shekaiin,8.61178091629349e-05
B,shekain,0.00021529452290733724
B,shekair,4.305890458146745e-05
B,shekal,0.00012917671374440234
B,shekalchdy,4.305890458146745e-05
B,shekaly,4.305890458146745e-05
B,shekam,8.61178091629349e-05
B,shekar,4.305890458146745e-05
B,shekchey,4.305890458146745e-05
B,shekchy,0.00012917671374440234
B,shekedy,8.61178091629349e-05
B,shekeefy,4.305890458146745e-05
B,shekeeody,4.305890458146745e-05
B,shekeey,0.00012917671374440234
B,shekeod,4.305890458146745e-05
B,shekey,0.00012917671374440234
B,shekody,4.305890458146745e-05
B,shekol,4.305890458146745e-05
B,sheksheet,4.305890458146745e-05
B,shekshey,8.61178091629349e-05
B,shekshol,4.305890458146745e-05
B,sheky,0.0012056493282810886
B,shekydy,4.305890458146745e-05
B,shelain,4.305890458146745e-05
B,sheo,0.0009472959007922839
B,sheoal,4.305890458146745e-05
B,sheockhedy,4.305890458146745e-05
B,sheockhy,4.305890458146745e-05
B,sheocphy,4.305890458146745e-05
B,sheocthy,8.61178091629349e-05
B,sheod,0.000387530141233207
B,sheodaiin,0.00012917671374440234
B,sheodal,8.61178091629349e-05
B,sheodar,4.305890458146745e-05
B,sheody,0.0012917671374440235
B,sheoe,4.305890458146745e-05
B,sheoeed,4.305890458146745e-05
B,sheoeky,4.305890458146745e-05
B,sheokaiin,8.61178091629349e-05
B,sheokain,4.305890458146745e-05
B,sheokar,4.305890458146745e-05
B,sheoked,4.305890458146745e-05
B,sheokeedy,4.305890458146745e-05
B,sheokeol,4.305890458146745e-05
B,sheokey,8.61178091629349e-05
B,sheoky,0.0001722356183258698
B,sheol,0.002971064416121254
B,sheoldy,4.305890458146745e-05
B,sheolkain,4.305890458146745e-05
B,sheolkchy,4.305890458146745e-05
B,sheolkedy,4.305890458146745e-05
B,sheolkeedy,4.305890458146745e-05
B,sheolkeey,4.305890458146745e-05
B,sheolo,4.305890458146745e-05
B,sheolol,4.305890458146745e-05
B,sheolor,4.305890458146745e-05
B,sheols,8.61178091629349e-05
B,sheolshody,4.305890458146745e-05
B,sheoly,4.305890458146745e-05
B,sheoody,4.305890458146745e-05
B,sheopchy,4.305890458146745e-05
B,sheor,0.0010334137099552187
B,sheos,0.0004305890458146745
B,sheot,4.305890458146745e-05
B,sheotal,4.305890458146745e-05
B,sheotam,4.305890458146745e-05
B,sheotchedy,4.305890458146745e-05
B,sheoteoly,4.305890458146745e-05
B,sheoy,4.305890458146745e-05
B,shepchdy,4.305890458146745e-05
B,shepchedy,4.305890458146745e-05
B,shepchy,8.61178091629349e-05
B,shepdaiin,4.305890458146745e-05
B,shepy,4.305890458146745e-05
B,sher,4.305890458146745e-05
B,shes,0.00021529452290733724
B,shese,4.305890458146745e-05
B,sheshy,4.305890458146745e-05
B,shet,4.305890458146745e-05
B,shetam,4.305890458146745e-05
B,shetar,4.305890458146745e-05
B,shetcheodchs,4.305890458146745e-05
B,shetchy,4.305890458146745e-05
B,shetey,8.61178091629349e-05
B,shets,4.305890458146745e-05
B,shetshdy,4.305890458146745e-05
B,shetsho,4.305890458146745e-05
B,shety,0.00030141233207027214
B,shey,0.00878401653461936
B,sheyk,4.305890458146745e-05
B,sheykaiiin,4.305890458146745e-05
B,sheykal,4.305890458146745e-05
B,sheyky,4.305890458146745e-05
B,sheyr,4.305890458146745e-05
B,sheytchdy,4.305890458146745e-05
B,shfy,4.305890458146745e-05
B,shka,4.305890458146745e-05
B,shkaiin,8.61178091629349e-05
B,shkain,0.00012917671374440234
B,shkair,8.61178091629349e-05
B,shkakeedy,4.305890458146745e-05
B,shkar,8.61178091629349e-05
B,shkchedy,8.61178091629349e-05
B,shkchey,4.305890458146745e-05
B,shkchy,4.305890458146745e-05
B,shkeedy,4.305890458146745e-05
B,shkeey,4.305890458146745e-05
B,shkeody,4.305890458146745e-05
B,shkeol,4.305890458146745e-05
B,shkeor,4.305890458146745e-05
B,shkey,4.305890458146745e-05
B,shkhy,4.305890458146745e-05
B,shkol,4.305890458146745e-05
B,shky,0.00047364795039614194
B,shl,0.00012917671374440234
B,shlches,4.305890458146745e-05
B,shldy,4.305890458146745e-05
B,sho,0.0006458835687220117
B,shoaiin,4.305890458146745e-05
B,shoar,4.305890458146745e-05
B,shocfhey,4.305890458146745e-05
B,shocfhy,8.61178091629349e-05
B,shochol,4.305890458146745e-05
B,shockhchy,4.305890458146745e-05
B,shockhhy,4.305890458146745e-05
B,shockhol,4.305890458146745e-05
B,shockhy,4.305890458146745e-05
B,shocphedy,4.305890458146745e-05
B,shocphhy,4.305890458146745e-05
B,shocthy,4.305890458146745e-05
B,shod,0.00030141233207027214
B,shoda,4.305890458146745e-05
B,shodaiin,0.00030141233207027214
B,shodain,8.61178091629349e-05
B,shodody,4.305890458146745e-05
B,shodor,4.305890458146745e-05
B,shody,0.001248708232862556
B,shodypshey,4.305890458146745e-05
B,shoefcheey,4.305890458146745e-05
B,shoefy,4.305890458146745e-05
B,shoeky,4.305890458146745e-05
B,shofol,4.305890458146745e-05
B,shofshedy,4.305890458146745e-05
B,shoifhy,4.305890458146745e-05
B,shoiin,4.305890458146745e-05
B,shoikhy,8.61178091629349e-05
B,shok,0.00012917671374440234
B,shokaiin,8.61178091629349e-05
B,shokaiir,4.305890458146745e-05
B,shokain,4.305890458146745e-05
B,shokal,8.61178091629349e-05
B,shokar,8.61178091629349e-05
B,shokchey,4.305890458146745e-05
B,shokchy,8.61178091629349e-05
B,shokeedar,4.305890458146745e-05
B,shokeey,4.305890458146745e-05
B,shokeshy,4.305890458146745e-05
B,shokey,4.305890458146745e-05
B,shoko,4.305890458146745e-05
B,shokor,4.305890458146745e-05
B,shokshdy,4.305890458146745e-05
B,shoky,0.00012917671374440234
B,shol,0.002583534274888047
B,sholdy,0.0001722356183258698
B,sholfaiin,4.305890458146745e-05
B,sholfosdaiin,4.305890458146745e-05
B,sholkair,4.305890458146745e-05
B,sholkal,4.305890458146745e-05
B,sholkar,4.305890458146745e-05
B,sholkeechy,4.305890458146745e-05
B,sholkeedy,8.61178091629349e-05
B,sholkshy,4.305890458146745e-05
B,shoo,4.305890458146745e-05
B,shoor,4.305890458146745e-05
B,shopchey,4.305890458146745e-05
B,shor,0.0011195315191181536
B,shoral,4.305890458146745e-05
B,shorchdy,4.305890458146745e-05
B,shorqoy,4.305890458146745e-05
B,shory,4.305890458146745e-05
B,shos,0.00012917671374440234
B,shosaiin,8.61178091629349e-05
B,shotaiin,4.305890458146745e-05
B,shotchdy,4.305890458146745e-05
B,shotchey,4.305890458146745e-05
B,shotchy,8.61178091629349e-05
B,shotedy,4.305890458146745e-05
B,shoteeody,4.305890458146745e-05
B,shoteol,4.305890458146745e-05
B,shoyfar,4.305890458146745e-05
B,shr,4.305890458146745e-05
B,shs,8.61178091629349e-05
B,shsdy,4.305890458146745e-05
B,shshdar,4.305890458146745e-05
B,shso,4.305890458146745e-05
B,shsopam,4.305890458146745e-05
B,shsy,4.305890458146745e-05
B,shtal,0.00012917671374440234
B,shtar,4.305890458146745e-05
B,shtchy,4.305890458146745e-05
B,shtey,4.305890458146745e-05
B,shtol,4.305890458146745e-05
B,shtor,4.305890458146745e-05
B,shtshy,4.305890458146745e-05
B,shty,0.00012917671374440234
B,shx,4.305890458146745e-05
B,shxam,4.305890458146745e-05
B,shy,0.0015070616603513607
B,shykaiin,4.305890458146745e-05
B,shypchedy,4.305890458146745e-05
B,shyy,4.305890458146745e-05
B,skaiin,8.61178091629349e-05
B,skain,4.305890458146745e-05
B,skal,4.305890458146745e-05
B,skar,4.305890458146745e-05
B,skchdy,4.305890458146745e-05
B,skeeody,4.305890458146745e-05
B,skeey,4.305890458146745e-05
B,sl,4.305890458146745e-05
B,sls,4.305890458146745e-05
B,so,4.305890458146745e-05
B,soaiin,8.61178091629349e-05
B,soain,4.305890458146745e-05
B,soar,4.305890458146745e-05
B,sockhey,4.305890458146745e-05
B,sodaiiin,4.305890458146745e-05
B,sodair,4.305890458146745e-05
B,sodal,4.305890458146745e-05
B,sodar,8.61178091629349e-05
B,soeeedy,4.305890458146745e-05
B,soes,4.305890458146745e-05
B,soiiin,0.00012917671374440234
B,soiin,0.000387530141233207
B,soiis,4.305890458146745e-05
B,soin,0.00012917671374440234
B,sokal,4.305890458146745e-05
B,sokcheey,4.305890458146745e-05
B,sokedy,4.305890458146745e-05
B,sokeedy,0.00012917671374440234
B,sokeey,4.305890458146745e-05
B,sokod,4.305890458146745e-05
B,sokol,4.305890458146745e-05
B,sokoly,4.305890458146745e-05
B,sol,0.0020668274199104374
B,solaiin,4.305890458146745e-05
B,solain,4.305890458146745e-05
B,solchd,4.305890458146745e-05
B,solchedy,0.0003444712366517396
B,solcheol,8.61178091629349e-05
B,solchey,0.0001722356183258698
B,solchkal,4.305890458146745e-05
B,soldy,4.305890458146745e-05
B,solkaiin,0.00012917671374440234
B,solkain,0.00012917671374440234
B,solkchedy,4.305890458146745e-05
B,solkchy,4.305890458146745e-05
B,solkedy,0.00012917671374440234
B,solkeedy,0.00021529452290733724
B,solkeey,0.0001722356183258698
B,solkes,4.305890458146745e-05
B,solkey,4.305890458146745e-05
B,solky,4.305890458146745e-05
B,solol,4.305890458146745e-05
B,solor,4.305890458146745e-05
B,solpchd,4.305890458146745e-05
B,sols,4.305890458146745e-05
B,solshed,4.305890458146745e-05
B,solshedy,0.00012917671374440234
B,solshey,4.305890458146745e-05
B,solteedy,4.305890458146745e-05
B,soly,4.305890458146745e-05
B,sor,0.0013778849466069584
B,soraiin,0.00012917671374440234
B,sorain,4.305890458146745e-05
B,soral,8.61178091629349e-05
B,sorol,4.305890458146745e-05
B,sorols,4.305890458146745e-05
B,sororl,4.305890458146745e-05
B,sory,4.305890458146745e-05
B,sosar,4.305890458146745e-05
B,sosees,4.305890458146745e-05
B,sosoral,4.305890458146745e-05
B,sotaiin,4.305890458146745e-05
B,sotchdaiin,4.305890458146745e-05
B,sotey,4.305890458146745e-05
B,soy,4.305890458146745e-05
B,spaiin,4.305890458146745e-05
B,spchy,4.305890458146745e-05
B,ssheckhy,4.305890458146745e-05
B,sshedy,0.00021529452290733724
B,ssheedal,4.305890458146745e-05
B,ssheey,8.61178091629349e-05
B,ssheo,4.305890458146745e-05
B,ssheodain,4.305890458146745e-05
B,ssheol,4.305890458146745e-05
B,sshey,0.0001722356183258698
B,sshkchdy,4.305890458146745e-05
B,sshol,4.305890458146745e-05
B,stolpchy,4.305890458146745e-05
B,sy,0.00047364795039614194
B,sykar,4.305890458146745e-05
B,syly,4.305890458146745e-05
B,syokeedy,4.305890458146745e-05
B,t,0.0001722356183258698
B,taidy,4.305890458146745e-05
B,taiiin,4.305890458146745e-05
B,taiin,0.001162590423699621
B,taikhy,4.305890458146745e-05
B,taiky,4.305890458146745e-05
B,taim,4.305890458146745e-05
B,tain,0.0006458835687220117
B,taipar,4.305890458146745e-05
B,tair,0.0005167068549776093
B,tairoor,4.305890458146745e-05
B,tal,0.0005167068549776093
B,talam,4.305890458146745e-05
B,taldain,4.305890458146745e-05
B,talkl,4.305890458146745e-05
B,talody,4.305890458146745e-05
B,talol,4.305890458146745e-05
B,talor,4.305890458146745e-05
B,talshdy,4.305890458146745e-05
B,taly,4.305890458146745e-05
B,tam,0.0001722356183258698
B,tar,0.001636238374095763
B,taraiin,8.61178091629349e-05
B,tarair,4.305890458146745e-05
B,tarairy,4.305890458146745e-05
B,taral,8.61178091629349e-05
B,taram,4.305890458146745e-05
B,tarar,8.61178091629349e-05
B,tarodaiin,4.305890458146745e-05
B,tarol,8.61178091629349e-05
B,taror,4.305890458146745e-05
B,taros,4.305890458146745e-05
B,tcfhy,4.305890458146745e-05
B,tchal,8.61178091629349e-05
B,tchar,0.00012917671374440234
B,tchcthy,4.305890458146745e-05
B,tchd,4.305890458146745e-05
B,tchdaiin,8.61178091629349e-05
B,tchdarol,4.305890458146745e-05
B,tchddy,4.305890458146745e-05
B,tchdoltdy,4.305890458146745e-05
B,tchdor,8.61178091629349e-05
B,tchdy,0.0006458835687220117
B,tchdys,4.305890458146745e-05
B,tched,4.305890458146745e-05
B,tchedaiin,4.305890458146745e-05
B,tchedair,4.305890458146745e-05
B,tchedal,4.305890458146745e-05
B,tchedar,8.61178091629349e-05
B,tchede,4.305890458146745e-05
B,tchedol,4.305890458146745e-05
B,tchedor,0.00012917671374440234
B,tchedy,0.0013778849466069584
B,tchedydy,4.305890458146745e-05
B,tcheepchey,4.305890458146745e-05
B,tcheey,8.61178091629349e-05
B,tcheo,0.0002583534274888047
B,tcheod,4.305890458146745e-05
B,tcheodaiin,4.305890458146745e-05
B,tcheodar,4.305890458146745e-05
B,tcheodl,4.305890458146745e-05
B,tcheody,0.00012917671374440234
B,tcheoko,4.305890458146745e-05
B,tcheol,0.0001722356183258698
B,tcheolchy,4.305890458146745e-05
B,tcheor,4.305890458146745e-05
B,tcheorsho,4.305890458146745e-05
B,tchey,0.0004305890458146745
B,tchkaiin,4.305890458146745e-05
B,tcho,8.61178091629349e-05
B,tchoar,4.305890458146745e-05
B,tchoarorshy,4.305890458146745e-05
B,tchod,4.305890458146745e-05
B,tchodaiin,4.305890458146745e-05
B,tchodain,4.305890458146745e-05
B,tchodairos,4.305890458146745e-05
B,tchodls,4.305890458146745e-05
B,tchody,8.61178091629349e-05
B,tchokedy,4.305890458146745e-05
B,tchoky,4.305890458146745e-05
B,tchol,8.61178091629349e-05
B,tcholkaiin,4.305890458146745e-05
B,tchor,0.0001722356183258698
B,tchosos,4.305890458146745e-05
B,tchy,0.0001722356183258698
B,tdain,4.305890458146745e-05
B,tdam,4.305890458146745e-05
B,tdol,4.305890458146745e-05
B,tear,4.305890458146745e-05
B,techedy,4.305890458146745e-05
B,techy,4.305890458146745e-05
B,ted,4.305890458146745e-05
B,tedaiin,0.00012917671374440234
B,tedain,0.0001722356183258698
B,tedair,8.61178091629349e-05
B,tedal,4.305890458146745e-05
B,tedam,0.00012917671374440234
B,tedar,4.305890458146745e-05
B,tedcheo,4.305890458146745e-05
B,tedo,8.61178091629349e-05
B,tedy,0.0018084739924216328
B,tedyol,4.305890458146745e-05
B,teear,4.305890458146745e-05
B,teed,8.61178091629349e-05
B,teedain,4.305890458146745e-05
B,teedal,8.61178091629349e-05
B,teedam,4.305890458146745e-05
B,teedan,4.305890458146745e-05
B,teedar,8.61178091629349e-05
B,teedaram,4.305890458146745e-05
B,teedy,0.0005597657595590768
B,teeedy,0.0001722356183258698
B,teeo,4.305890458146745e-05
B,teeoar,4.305890458146745e-05
B,teeodaiin,4.305890458146745e-05
B,teeodain,4.305890458146745e-05
B,teeody,0.00012917671374440234
B,teeol,0.00012917671374440234
B,teeolain,4.305890458146745e-05
B,teeolteedy,4.305890458146745e-05
B,teeor,4.305890458146745e-05
B,teeos,4.305890458146745e-05
B,teey,0.0006028246641405443
B,teo,4.305890458146745e-05
B,teoar,4.305890458146745e-05
B,teodaiin,4.305890458146745e-05
B,teodal,4.305890458146745e-05
B,teodarody,4.305890458146745e-05
B,teodeear,4.305890458146745e-05
B,teodeey,4.305890458146745e-05
B,teodkaiin,4.305890458146745e-05
B,teody,0.00021529452290733724
B,teodyteytar,4.305890458146745e-05
B,teoiin,4.305890458146745e-05
B,teol,0.000387530141233207
B,teolkedain,4.305890458146745e-05
B,teolshy,4.305890458146745e-05
B,teor,4.305890458146745e-05
B,teos,4.305890458146745e-05
B,teoteey,4.305890458146745e-05
B,tesaiin,4.305890458146745e-05
B,tey,0.00021529452290733724
B,teyteg,4.305890458146745e-05
B,tl,4.305890458146745e-05
B,toaiin,4.305890458146745e-05
B,toar,4.305890458146745e-05
B,tochey,4.305890458146745e-05
B,tochsy,4.305890458146745e-05
B,tockhy,4.305890458146745e-05
B,tocpheey,4.305890458146745e-05
B,tocthey,4.305890458146745e-05
B,tocthy,4.305890458146745e-05
B,todaiin,0.0001722356183258698
B,todain,4.305890458146745e-05
B,todal,4.305890458146745e-05
B,todalain,4.305890458146745e-05
B,todaly,4.305890458146745e-05
B,todar,4.305890458146745e-05
B,todas,4.305890458146745e-05
B,todeeey,4.305890458146745e-05
B,todky,4.305890458146745e-05
B,tody,0.00021529452290733724
B,todydy,4.305890458146745e-05
B,toeedy,4.305890458146745e-05
B,toeeedchy,4.305890458146745e-05
B,toees,4.305890458146745e-05
B,tohedy,4.305890458146745e-05
B,tokain,8.61178091629349e-05
B,tokar,8.61178091629349e-05
B,tokary,4.305890458146745e-05
B,tokol,4.305890458146745e-05
B,toky,8.61178091629349e-05
B,tol,0.0009903548053737513
B,tolchdaiin,4.305890458146745e-05
B,tolchedy,4.305890458146745e-05
B,toldal,4.305890458146745e-05
B,toldy,4.305890458146745e-05
B,tolkain,8.61178091629349e-05
B,tolkal,4.305890458146745e-05
B,tolkchdy,4.305890458146745e-05
B,tolkeeedy,4.305890458146745e-05
B,tolkeol,4.305890458146745e-05
B,tolkey,4.305890458146745e-05
B,tolkshey,4.305890458146745e-05
B,tolokeedy,4.305890458146745e-05
B,tolos,4.305890458146745e-05
B,tolpchy,4.305890458146745e-05
B,tolsheol,4.305890458146745e-05
B,tolshey,4.305890458146745e-05
B,tolshosor,4.305890458146745e-05
B,tolshy,4.305890458146745e-05
B,tolteedy,4.305890458146745e-05
B,topaiin,4.305890458146745e-05
B,tor,0.00047364795039614194
B,torain,4.305890458146745e-05
B,torolshsdy,4.305890458146745e-05
B,toror,4.305890458146745e-05
B,torshor,4.305890458146745e-05
B,tory,4.305890458146745e-05
B,tos,4.305890458146745e-05
B,tosheo,4.305890458146745e-05
B,totol,8.61178091629349e-05
B,toy,4.305890458146745e-05
B,tshar,4.305890458146745e-05
B,tshdar,4.305890458146745e-05
B,tshdcsey,4.305890458146745e-05
B,tshdol,8.61178091629349e-05
B,tshdy,0.0001722356183258698
B,tshed,8.61178091629349e-05
B,tshedain,4.305890458146745e-05
B,tshedal,4.305890458146745e-05
B,tshedar,8.61178091629349e-05
B,tshedky,4.305890458146745e-05
B,tshedor,4.305890458146745e-05
B,tshedy,0.0003444712366517396
B,tsheed,4.305890458146745e-05
B,tsheey,4.305890458146745e-05
B,tsheodal,4.305890458146745e-05
B,tsheodar,4.305890458146745e-05
B,tsheodl,4.305890458146745e-05
B,tsheokeedy,4.305890458146745e-05
B,tshes,4.305890458146745e-05
B,tshey,0.0003444712366517396
B,tsho,4.305890458146745e-05
B,tshoar,4.305890458146745e-05
B,tshod,8.61178091629349e-05
B,tshodaiin,4.305890458146745e-05
B,tshodair,4.305890458146745e-05
B,tshokeody,4.305890458146745e-05
B,tshol,4.305890458146745e-05
B,tshor,4.305890458146745e-05
B,tshy,4.305890458146745e-05
B,ty,0.0003444712366517396
B,x,0.00012917671374440234
B,xaloeees,4.305890458146745e-05
B,xar,8.61178091629349e-05
B,xoiin,4.305890458146745e-05
B,xol,4.305890458146745e-05
B,xor,4.305890458146745e-05
B,y,0.003100241129865656
B,yaiin,0.0001722356183258698
B,yaiir,4.305890458146745e-05
B,yair,4.305890458146745e-05
B,yar,8.61178091629349e-05
B,ychain,4.305890458146745e-05
B,ychar,4.305890458146745e-05
B,ychckhy,4.305890458146745e-05
B,ychdy,8.61178091629349e-05
B,ycheain,8.61178091629349e-05
B,ychear,4.305890458146745e-05
B,ycheckhey,4.305890458146745e-05
B,ychecthy,4.305890458146745e-05
B,yched,8.61178091629349e-05
B,ychedaiin,8.61178091629349e-05
B,ychedain,4.305890458146745e-05
B,ychedal,8.61178091629349e-05
B,ychedar,0.0001722356183258698
B,ychedl,4.305890458146745e-05
B,ychedy,0.0005597657595590768
B,ycheealkaiin,4.305890458146745e-05
B,ycheear,4.305890458146745e-05
B,ycheechy,4.305890458146745e-05
B,ycheeckhy,4.305890458146745e-05
B,ycheedaiin,4.305890458146745e-05
B,ycheedy,0.00030141233207027214
B,ycheekeey,4.305890458146745e-05
B,ycheeo,0.0002583534274888047
B,ycheeodaiin,4.305890458146745e-05
B,ycheeodain,4.305890458146745e-05
B,ycheeody,8.61178091629349e-05
B,ycheeol,4.305890458146745e-05
B,ycheeor,4.305890458146745e-05
B,ycheeoy,4.305890458146745e-05
B,ychees,8.61178091629349e-05
B,ycheey,0.000775060282466414
B,ycheeytal,4.305890458146745e-05
B,ycheeytydaiin,4.305890458146745e-05
B,ychek,4.305890458146745e-05
B,ycheo,0.000387530141233207
B,ycheoar,4.305890458146745e-05
B,ycheochy,4.305890458146745e-05
B,ycheod,8.61178091629349e-05
B,ycheodain,4.305890458146745e-05
B,ycheody,8.61178091629349e-05
B,ycheoky,4.305890458146745e-05
B,ycheol,0.0004305890458146745
B,ycheolk,4.305890458146745e-05
B,ycheool,4.305890458146745e-05
B,ycheor,4.305890458146745e-05
B,ycheoraiin,4.305890458146745e-05
B,ycheos,4.305890458146745e-05
B,ycheoto,4.305890458146745e-05
B,yches,8.61178091629349e-05
B,ychey,0.0003444712366517396
B,ychkl,4.305890458146745e-05
B,ycho,4.305890458146745e-05
B,ychol,0.00012917671374440234
B,ychoopy,4.305890458146745e-05
B,ychor,8.61178091629349e-05
B,ychtaiis,4.305890458146745e-05
